"","x"
"16738","LRRC37A"
"16739","LRRC37A2"
"16740","ARL17A"
"16741","FAM215B"
"16742","NSF"
"16743","WNT3"
"16744","AC005670.1"
"16745","GOSR2"
"16746","AC005670.2"
"16747","RPRML"
"16748","CDC27"
"16749","MYL4"
"16750","ITGB3"
"16751","AC068234.3"
"16752","AC068234.2"
"16753","EFCAB13"
"16754","NPEPPS"
"16755","AC025682.1"
"16756","KPNB1"
"16757","AC015674.1"
"16758","TBKBP1"
"16759","TBX21"
"16760","OSBPL7"
"16761","MRPL10"
"16762","LRRC46"
"16763","SCRN2"
"16764","SP6"
"16765","AC018521.7"
"16766","SP2"
"16767","SP2-AS1"
"16768","PNPO"
"16769","CDK5RAP3"
"16770","COPZ2"
"16771","NFE2L1"
"16772","AC004477.3"
"16773","CBX1"
"16774","SNX11"
"16775","HOXB2"
"16776","HOXB-AS1"
"16777","HOXB3"
"16778","HOXB-AS3"
"16779","HOXB4"
"16780","HOXB5"
"16781","HOXB6"
"16782","HOXB7"
"16783","HOXB8"
"16784","HOXB9"
"16785","PRAC2"
"16786","HOXB13"
"16787","TTLL6"
"16788","CALCOCO2"
"16789","ATP5MC1"
"16790","UBE2Z"
"16791","SNF8"
"16792","GNGT2"
"16793","ABI3"
"16794","ZNF652"
"16795","AC091180.2"
"16796","PHB"
"16797","AC091180.3"
"16798","NGFR"
"16799","NXPH3"
"16800","SPOP"
"16801","SLC35B1"
"16802","FAM117A"
"16803","KAT7"
"16804","TAC4"
"16805","FLJ45513"
"16806","DLX4"
"16807","ITGA3"
"16808","PDK2"
"16809","SAMD14"
"16810","PPP1R9B"
"16811","AC015909.2"
"16812","AC015909.3"
"16813","SGCA"
"16814","COL1A1"
"16815","TMEM92"
"16816","TMEM92-AS1"
"16817","XYLT2"
"16818","MRPL27"
"16819","EME1"
"16820","LRRC59"
"16821","ACSF2"
"16822","RSAD1"
"16823","MYCBPAP"
"16824","SPATA20"
"16825","CACNA1G-AS1"
"16826","CACNA1G"
"16827","AC004590.1"
"16828","ABCC3"
"16829","ANKRD40"
"16830","AC005921.2"
"16831","LUC7L3"
"16832","LINC00483"
"16833","TOB1"
"16834","AC005920.1"
"16835","AC005920.3"
"16836","SPAG9"
"16837","NME1"
"16838","NME1-NME2"
"16839","NME2"
"16840","MBTD1"
"16841","UTP18"
"16842","LINC02071"
"16843","LINC02073"
"16844","CA10"
"16845","TOM1L1"
"16846","COX11"
"16847","STXBP4"
"16848","HLF"
"16849","AC007638.1"
"16850","MMD"
"16851","TMEM100"
"16852","PCTP"
"16853","ANKFN1"
"16854","NOG"
"16855","C17orf67"
"16856","DGKE"
"16857","TRIM25"
"16858","AC015912.3"
"16859","COIL"
"16860","SCPEP1"
"16861","AC007114.1"
"16862","AKAP1"
"16863","AC007114.2"
"16864","MSI2"
"16865","AC015845.2"
"16866","MRPS23"
"16867","CUEDC1"
"16868","AC015845.1"
"16869","AC015813.4"
"16870","VEZF1"
"16871","AC015813.2"
"16872","AC015813.1"
"16873","SRSF1"
"16874","DYNLL2"
"16875","OR4D1"
"16876","AC005962.1"
"16877","MKS1"
"16878","TSPOAP1"
"16879","TSPOAP1-AS1"
"16880","AC004687.1"
"16881","SUPT4H1"
"16882","RNF43"
"16883","HSF5"
"16884","MTMR4"
"16885","SEPT4-AS1"
"16886","SEPT4"
"16887","TEX14"
"16888","RAD51C"
"16889","PPM1E"
"16890","TRIM37"
"16891","AC099850.1"
"16892","SKA2"
"16893","PRR11"
"16894","SMG8"
"16895","GDPD1"
"16896","YPEL2"
"16897","DHX40"
"16898","AC091271.1"
"16899","CLTC"
"16900","PTRH2"
"16901","VMP1"
"16902","TUBD1"
"16903","RPS6KB1"
"16904","RNFT1"
"16905","RNFT1-DT"
"16906","HEATR6"
"16907","AC025048.4"
"16908","CA4"
"16909","USP32"
"16910","APPBP2"
"16911","AC011921.1"
"16912","PPM1D"
"16913","BCAS3"
"16914","AC005746.2"
"16915","TBX2-AS1"
"16916","TBX2"
"16917","C17orf82"
"16918","TBX4"
"16919","NACA2"
"16920","BRIP1"
"16921","INTS2"
"16922","MED13"
"16923","EFCAB3"
"16924","METTL2A"
"16925","TLK2"
"16926","AC080038.2"
"16927","AC080038.1"
"16928","MRC2"
"16929","AC005821.1"
"16930","MARCH10"
"16931","AC068512.1"
"16932","AC005972.4"
"16933","AC005972.1"
"16934","TANC2"
"16935","AC005828.3"
"16936","CYB561"
"16937","AC005828.5"
"16938","ACE"
"16939","KCNH6"
"16940","DCAF7"
"16941","TACO1"
"16942","MAP3K3"
"16943","STRADA"
"16944","LIMD2"
"16945","CCDC47"
"16946","DDX42"
"16947","FTSJ3"
"16948","PSMC5"
"16949","SMARCD2"
"16950","CD79B"
"16951","PRR29-AS1"
"16952","PRR29"
"16953","ICAM2"
"16954","ERN1"
"16955","SNHG25"
"16956","TEX2"
"16957","PECAM1"
"16958","MILR1"
"16959","POLG2"
"16960","DDX5"
"16961","CEP95"
"16962","SMURF2"
"16963","LRRC37A3"
"16964","AC103810.2"
"16965","AC103810.5"
"16966","GNA13"
"16967","AC037487.2"
"16968","RGS9"
"16969","AXIN2"
"16970","CEP112"
"16971","PRKCA"
"16972","CACNG5"
"16973","CACNG4"
"16974","CACNG1"
"16975","HELZ"
"16976","AC007448.3"
"16977","PSMD12"
"16978","PITPNC1"
"16979","NOL11"
"16980","BPTF"
"16981","AC134407.1"
"16982","C17orf58"
"16983","KPNA2"
"16984","AC145343.1"
"16985","AC005332.7"
"16986","AC005332.4"
"16987","AC005332.6"
"16988","AC005332.8"
"16989","AC005332.3"
"16990","AC005332.5"
"16991","AC005332.1"
"16992","AMZ2"
"16993","ARSG"
"16994","SLC16A6"
"16995","WIPI1"
"16996","PRKAR1A"
"16997","FAM20A"
"16998","ABCA8"
"16999","ABCA9"
"17000","ABCA6"
"17001","ABCA10"
"17002","ABCA5"
"17003","MAP2K6"
"17004","LINC01483"
"17005","LINC01497"
"17006","KCNJ16"
"17007","KCNJ2-AS1"
"17008","KCNJ2"
"17009","AC007423.1"
"17010","AC005144.1"
"17011","ROCR"
"17012","LINC01152"
"17013","SOX9"
"17014","LINC00511"
"17015","LINC02003"
"17016","SLC39A11"
"17017","SSTR2"
"17018","COG1"
"17019","AC097641.2"
"17020","FAM104A"
"17021","C17orf80"
"17022","CPSF4L"
"17023","CDC42EP4"
"17024","SDK2"
"17025","RPL38"
"17026","AC100786.1"
"17027","TTYH2"
"17028","DNAI2"
"17029","KIF19"
"17030","BTBD17"
"17031","GPRC5C"
"17032","CD300A"
"17033","CD300LB"
"17034","CD300C"
"17035","AC064805.1"
"17036","CD300E"
"17037","RAB37"
"17038","CD300LF"
"17039","SLC9A3R1"
"17040","NAT9"
"17041","TMEM104"
"17042","GRIN2C"
"17043","FDXR"
"17044","HID1"
"17045","HID1-AS1"
"17046","CDR2L"
"17047","MRPL58"
"17048","KCTD2"
"17049","ATP5PD"
"17050","ARMC7"
"17051","NT5C"
"17052","JPT1"
"17053","SUMO2"
"17054","NUP85"
"17055","GGA3"
"17056","MRPS7"
"17057","MIF4GD"
"17058","AC022211.2"
"17059","SLC25A19"
"17060","GRB2"
"17061","TMEM94"
"17062","CASKIN2"
"17063","TSEN54"
"17064","LLGL2"
"17065","MYO15B"
"17066","RECQL5"
"17067","SMIM5"
"17068","SMIM6"
"17069","SAP30BP"
"17070","ITGB4"
"17071","GALK1"
"17072","H3F3B"
"17073","UNK"
"17074","UNC13D"
"17075","WBP2"
"17076","TRIM47"
"17077","AC087289.5"
"17078","TRIM65"
"17079","AC087289.2"
"17080","MRPL38"
"17081","FBF1"
"17082","ACOX1"
"17083","TEN1"
"17084","CDK3"
"17085","EVPL"
"17086","SRP68"
"17087","ZACN"
"17088","GALR2"
"17089","EXOC7"
"17090","FOXJ1"
"17091","RNF157-AS1"
"17092","RNF157"
"17093","UBALD2"
"17094","QRICH2"
"17095","PRPSAP1"
"17096","SPHK1"
"17097","UBE2O"
"17098","AANAT"
"17099","RHBDF2"
"17100","CYGB"
"17101","PRCD"
"17102","AC015802.6"
"17103","AC015802.1"
"17104","ST6GALNAC1"
"17105","AC005837.1"
"17106","MXRA7"
"17107","AC005837.3"
"17108","JMJD6"
"17109","METTL23"
"17110","SRSF2"
"17111","MFSD11"
"17112","LINC02080"
"17113","MGAT5B"
"17114","SEC14L1"
"17115","SEPT9"
"17116","AC111182.1"
"17117","AC021683.3"
"17118","AC021683.2"
"17119","TNRC6C"
"17120","TMC6"
"17121","TMC8"
"17122","C17orf99"
"17123","SYNGR2"
"17124","TK1"
"17125","AFMID"
"17126","BIRC5"
"17127","LINC01993"
"17128","AC087645.2"
"17129","SOCS3"
"17130","AC061992.1"
"17131","PGS1"
"17132","DNAH17"
"17133","LINC02081"
"17134","CYTH1"
"17135","USP36"
"17136","TIMP2"
"17137","AC022966.1"
"17138","CEP295NL"
"17139","AC100788.1"
"17140","LGALS3BP"
"17141","CANT1"
"17142","C1QTNF1"
"17143","ENGASE"
"17144","RBFOX3"
"17145","LINC02078"
"17146","CBX2"
"17147","CBX8"
"17148","LINC01977"
"17149","CBX4"
"17150","TBC1D16"
"17151","CCDC40"
"17152","GAA"
"17153","EIF4A3"
"17154","AC087741.2"
"17155","CARD14"
"17156","AC087741.1"
"17157","SGSH"
"17158","SLC26A11"
"17159","RNF213"
"17160","AC124319.3"
"17161","AC124319.2"
"17162","ENDOV"
"17163","AC120024.1"
"17164","NPTX1"
"17165","RPTOR"
"17166","AC016245.1"
"17167","AC127496.1"
"17168","CHMP6"
"17169","AC127496.5"
"17170","BAIAP2-DT"
"17171","BAIAP2"
"17172","AATK"
"17173","CEP131"
"17174","TEPSIN"
"17175","AC027601.1"
"17176","NDUFAF8"
"17177","SLC38A10"
"17178","AC027601.4"
"17179","TMEM105"
"17180","AC027601.3"
"17181","AC110285.6"
"17182","AC110285.5"
"17183","AC110285.2"
"17184","BAHCC1"
"17185","LINC01971"
"17186","ACTG1"
"17187","FAAP100"
"17188","NPLOC4"
"17189","TSPAN10"
"17190","PDE6G"
"17191","OXLD1"
"17192","CCDC137"
"17193","ARL16"
"17194","HGS"
"17195","AC139530.3"
"17196","AC139530.1"
"17197","MRPL12"
"17198","SLC25A10"
"17199","MCRIP1"
"17200","PPP1R27"
"17201","P4HB"
"17202","ARHGDIA"
"17203","AC145207.2"
"17204","AC145207.5"
"17205","AC145207.6"
"17206","ALYREF"
"17207","ANAPC11"
"17208","NPB"
"17209","PCYT2"
"17210","SIRT7"
"17211","MAFG"
"17212","MAFG-DT"
"17213","PYCR1"
"17214","MYADML2"
"17215","NOTUM"
"17216","ASPSCR1"
"17217","CENPX"
"17218","LRRC45"
"17219","RAC3"
"17220","DCXR"
"17221","AC137723.1"
"17222","RFNG"
"17223","GPS1"
"17224","DUS1L"
"17225","FASN"
"17226","CCDC57"
"17227","AC132872.2"
"17228","SLC16A3"
"17229","CSNK1D"
"17230","LINC01970"
"17231","AC132872.1"
"17232","CD7"
"17233","SECTM1"
"17234","AC132938.1"
"17235","OGFOD3"
"17236","HEXDC"
"17237","CYBC1"
"17238","NARF"
"17239","NARF-AS1"
"17240","FOXK2"
"17241","AC124283.1"
"17242","WDR45B"
"17243","RAB40B"
"17244","AC024361.2"
"17245","FN3KRP"
"17246","FN3K"
"17247","TBCD"
"17248","AC087222.1"
"17249","B3GNTL1"
"17250","METRNL"
"17251","AC144831.1"
"17252","AC139099.3"
"17253","AP005530.1"
"17254","USP14"
"17255","THOC1"
"17256","AP000845.1"
"17257","COLEC12"
"17258","CLUL1"
"17259","AP001178.3"
"17260","TYMS"
"17261","ENOSF1"
"17262","YES1"
"17263","AP001020.3"
"17264","AP001020.1"
"17265","AP000894.4"
"17266","ADCYAP1"
"17267","METTL4"
"17268","NDC80"
"17269","SMCHD1"
"17270","EMILIN2"
"17271","LPIN2"
"17272","AP000919.4"
"17273","AP000919.2"
"17274","MYOM1"
"17275","AP005329.3"
"17276","MYL12A"
"17277","AP005329.1"
"17278","MYL12B"
"17279","AP001025.1"
"17280","TGIF1"
"17281","GAPLINC"
"17282","DLGAP1"
"17283","DLGAP1-AS1"
"17284","DLGAP1-AS2"
"17285","AP002478.1"
"17286","AP001496.2"
"17287","LINC00526"
"17288","LINC00667"
"17289","ZBTB14"
"17290","EPB41L3"
"17291","TMEM200C"
"17292","L3MBTL4"
"17293","L3MBTL4-AS1"
"17294","ARHGAP28"
"17295","LAMA1"
"17296","PTPRM"
"17297","RAB12"
"17298","GACAT2"
"17299","MTCL1"
"17300","NDUFV2"
"17301","AP005899.1"
"17302","NDUFV2-AS1"
"17303","ANKRD12"
"17304","TWSG1"
"17305","AP005432.2"
"17306","RALBP1"
"17307","PPP4R1"
"17308","PPP4R1-AS1"
"17309","RAB31"
"17310","TXNDC2"
"17311","AC006238.1"
"17312","VAPA"
"17313","LINC01254"
"17314","APCDD1"
"17315","NAPG"
"17316","PIEZO2"
"17317","AP005229.2"
"17318","GNAL"
"17319","CHMP1B"
"17320","CHMP1B-AS1"
"17321","MPPE1"
"17322","AP001269.4"
"17323","AP001269.2"
"17324","IMPA2"
"17325","TUBB6"
"17326","AFG3L2"
"17327","PRELID3A"
"17328","AP001029.2"
"17329","SPIRE1"
"17330","PSMG2"
"17331","CEP76"
"17332","PTPN2"
"17333","SEH1L"
"17334","AP002449.1"
"17335","CEP192"
"17336","LDLRAD4"
"17337","AP005131.1"
"17338","FAM210A"
"17339","RNMT"
"17340","MC5R"
"17341","ZNF519"
"17342","AC006557.3"
"17343","ROCK1"
"17344","GREB1L"
"17345","ESCO1"
"17346","SNRPD1"
"17347","ABHD3"
"17348","MIB1"
"17349","MIR133A1HG"
"17350","AC090912.1"
"17351","AC090912.2"
"17352","RBBP8"
"17353","CABLES1"
"17354","TMEM241"
"17355","AC011731.1"
"17356","RIOK3"
"17357","RMC1"
"17358","NPC1"
"17359","ANKRD29"
"17360","LAMA3"
"17361","TTC39C"
"17362","TTC39C-AS1"
"17363","AC090772.1"
"17364","CABYR"
"17365","AC090772.3"
"17366","OSBPL1A"
"17367","AC023983.2"
"17368","IMPACT"
"17369","HRH4"
"17370","LINC01915"
"17371","ZNF521"
"17372","SS18"
"17373","TAF4B"
"17374","KCTD1"
"17375","AQP4-AS1"
"17376","AQP4"
"17377","CHST9"
"17378","CDH2"
"17379","AC110015.1"
"17380","DSC3"
"17381","DSC2"
"17382","DSG3"
"17383","DSG2"
"17384","TTR"
"17385","B4GALT6"
"17386","SLC25A52"
"17387","TRAPPC8"
"17388","AC022960.1"
"17389","AC009831.1"
"17390","RNF125"
"17391","AC011825.4"
"17392","RNF138"
"17393","AC011825.2"
"17394","GAREM1"
"17395","AC025887.2"
"17396","KLHL14"
"17397","CCDC178"
"17398","ASXL3"
"17399","NOL4"
"17400","AC104985.2"
"17401","DTNA"
"17402","AC068506.1"
"17403","MAPRE2"
"17404","AC015967.1"
"17405","ZNF397"
"17406","ZSCAN30"
"17407","AC011815.2"
"17408","AC011815.1"
"17409","AC116447.1"
"17410","ZNF24"
"17411","ZNF396"
"17412","AC007998.4"
"17413","AC007998.3"
"17414","INO80C"
"17415","GALNT1"
"17416","AC090229.1"
"17417","AC118757.1"
"17418","C18orf21"
"17419","RPRD1A"
"17420","SLC39A6"
"17421","ELP2"
"17422","AC023043.1"
"17423","MOCOS"
"17424","FHOD3"
"17425","TPGS2"
"17426","KIAA1328"
"17427","AC015961.1"
"17428","CELF4"
"17429","AC015961.2"
"17430","AC016205.1"
"17431","LINC01902"
"17432","PIK3C3"
"17433","LINC00907"
"17434","RIT2"
"17435","SYT4"
"17436","AC120049.1"
"17437","SETBP1"
"17438","SLC14A2"
"17439","SLC14A1"
"17440","SIGLEC15"
"17441","EPG5"
"17442","PSTPIP2"
"17443","ATP5F1A"
"17444","HAUS1"
"17445","C18orf25"
"17446","RNF165"
"17447","ST8SIA5"
"17448","AC090241.3"
"17449","PIAS2"
"17450","KATNAL2"
"17451","AC012254.3"
"17452","HDHD2"
"17453","IER3IP1"
"17454","SMAD2"
"17455","ZBTB7C"
"17456","CTIF"
"17457","SMAD7"
"17458","DYM"
"17459","C18orf32"
"17460","RPL17-C18orf32"
"17461","AC100778.3"
"17462","RPL17"
"17463","LIPG"
"17464","ACAA2"
"17465","SNHG22"
"17466","MYO5B"
"17467","CFAP53"
"17468","MBD1"
"17469","CXXC1"
"17470","SKA1"
"17471","MAPK4"
"17472","MRO"
"17473","ME2"
"17474","ELAC1"
"17475","SMAD4"
"17476","MEX3C"
"17477","LINC01630"
"17478","DCC"
"17479","MBD2"
"17480","AC093462.1"
"17481","POLI"
"17482","STARD6"
"17483","C18orf54"
"17484","RAB27B"
"17485","CCDC68"
"17486","LINC01929"
"17487","TCF4"
"17488","TCF4-AS2"
"17489","LINC01415"
"17490","AC009271.1"
"17491","AC006305.1"
"17492","TXNL1"
"17493","WDR7"
"17494","ST8SIA3"
"17495","ONECUT2"
"17496","FECH"
"17497","AC100847.1"
"17498","NARS"
"17499","AC027097.1"
"17500","AC027097.2"
"17501","ATP8B1"
"17502","NEDD4L"
"17503","MIR122HG"
"17504","ALPK2"
"17505","MALT1"
"17506","ZNF532"
"17507","SEC11C"
"17508","LMAN1"
"17509","CCBE1"
"17510","PMAIP1"
"17511","CDH20"
"17512","AC090409.1"
"17513","AC105094.2"
"17514","RNF152"
"17515","PIGN"
"17516","KIAA1468"
"17517","TNFRSF11A"
"17518","ZCCHC2"
"17519","AC064801.1"
"17520","PHLPP1"
"17521","BCL2"
"17522","KDSR"
"17523","AC036176.1"
"17524","VPS4B"
"17525","SERPINB2"
"17526","AC009802.1"
"17527","SERPINB8"
"17528","CDH7"
"17529","CDH19"
"17530","AC110597.1"
"17531","DSEL"
"17532","AC110597.3"
"17533","AC114689.3"
"17534","TMX3"
"17535","CCDC102B"
"17536","AC022035.1"
"17537","AC090337.1"
"17538","DOK6"
"17539","CD226"
"17540","RTTN"
"17541","SOCS6"
"17542","LINC01909"
"17543","FBXO15"
"17544","TIMM21"
"17545","CYB5A"
"17546","FAM69C"
"17547","CNDP2"
"17548","CNDP1"
"17549","AC009704.1"
"17550","LINC00909"
"17551","ZNF407"
"17552","ZADH2"
"17553","TSHZ1"
"17554","AC103808.1"
"17555","ZNF516"
"17556","AC018413.1"
"17557","C18orf65"
"17558","LINC00908"
"17559","LINC00683"
"17560","ZNF236-DT"
"17561","AC027575.2"
"17562","ZNF236"
"17563","AC093330.1"
"17564","MBP"
"17565","AC018529.1"
"17566","AC018529.2"
"17567","GALR1"
"17568","AC124254.1"
"17569","LINC01896"
"17570","SALL3"
"17571","ATP9B"
"17572","AC104423.1"
"17573","NFATC1"
"17574","AC068473.5"
"17575","CTDP1"
"17576","KCNG2"
"17577","AC114341.1"
"17578","PQLC1"
"17579","HSBP1L1"
"17580","TXNL4A"
"17581","AC090360.1"
"17582","RBFA"
"17583","RBFADN"
"17584","ADNP2"
"17585","PARD6G-AS1"
"17586","PARD6G"
"17587","AC139100.1"
"17588","C20orf96"
"17589","ZCCHC3"
"17590","NRSN2-AS1"
"17591","SOX12"
"17592","NRSN2"
"17593","TRIB3"
"17594","RBCK1"
"17595","TBC1D20"
"17596","CSNK2A1"
"17597","TCF15"
"17598","SRXN1"
"17599","SLC52A3"
"17600","FAM110A"
"17601","RSPO4"
"17602","PSMF1"
"17603","AL031665.2"
"17604","TMEM74B"
"17605","C20orf202"
"17606","SNPH"
"17607","SDCBP2"
"17608","AL136531.2"
"17609","SDCBP2-AS1"
"17610","AL136531.1"
"17611","FKBP1A"
"17612","NSFL1C"
"17613","SIRPB2"
"17614","SIRPD"
"17615","SIRPB1"
"17616","AL117335.1"
"17617","SIRPA"
"17618","STK35"
"17619","AL121899.1"
"17620","SNRPB"
"17621","ZNF343"
"17622","NOP56"
"17623","IDH3B"
"17624","EBF4"
"17625","CPXM1"
"17626","PCED1A"
"17627","VPS16"
"17628","PTPRA"
"17629","MRPS26"
"17630","OXT"
"17631","UBOX5"
"17632","FASTKD5"
"17633","LZTS3"
"17634","DDRGK1"
"17635","ITPA"
"17636","SLC4A11"
"17637","AL109976.1"
"17638","C20orf194"
"17639","ATRN"
"17640","ADAM33"
"17641","SIGLEC1"
"17642","HSPA12B"
"17643","C20orf27"
"17644","SPEF1"
"17645","CENPB"
"17646","CDC25B"
"17647","LINC01730"
"17648","AP5S1"
"17649","MAVS"
"17650","AL353194.1"
"17651","PANK2"
"17652","AL031670.1"
"17653","RNF24"
"17654","SMOX"
"17655","LINC01433"
"17656","ADRA1D"
"17657","PRNP"
"17658","RASSF2"
"17659","SLC23A2"
"17660","AL121890.3"
"17661","AL121890.2"
"17662","AL121890.5"
"17663","AL121890.4"
"17664","TMEM230"
"17665","PCNA"
"17666","CDS2"
"17667","LINC00654"
"17668","GPCPD1"
"17669","SHLD1"
"17670","CHGB"
"17671","TRMT6"
"17672","MCM8"
"17673","AL035461.2"
"17674","CRLS1"
"17675","AL118505.1"
"17676","FERMT1"
"17677","BMP2"
"17678","TMX4"
"17679","PLCB1"
"17680","PLCB4"
"17681","LAMP5"
"17682","ANKEF1"
"17683","SNAP25"
"17684","MKKS"
"17685","SLX4IP"
"17686","JAG1"
"17687","AL050403.2"
"17688","LINC01752"
"17689","AL158042.1"
"17690","BTBD3"
"17691","AL035448.1"
"17692","SPTLC3"
"17693","ISM1"
"17694","AL121782.1"
"17695","TASP1"
"17696","ESF1"
"17697","NDUFAF5"
"17698","MACROD2"
"17699","FLRT3"
"17700","KIF16B"
"17701","SNRPB2"
"17702","OTOR"
"17703","PCSK2"
"17704","BFSP1"
"17705","DSTN"
"17706","RRBP1"
"17707","SNX5"
"17708","MGME1"
"17709","PET117"
"17710","KAT14"
"17711","ZNF133"
"17712","DZANK1"
"17713","POLR3F"
"17714","RBBP9"
"17715","SEC23B"
"17716","SMIM26"
"17717","DTD1"
"17718","LINC00652"
"17719","AL035563.1"
"17720","SLC24A3"
"17721","AL121761.2"
"17722","AL121761.1"
"17723","RIN2"
"17724","NAA20"
"17725","CRNKL1"
"17726","CFAP61"
"17727","INSM1"
"17728","RALGAPA2"
"17729","AL133465.1"
"17730","LINC00237"
"17731","KIZ"
"17732","KIZ-AS1"
"17733","AL117332.1"
"17734","XRN2"
"17735","AL158013.1"
"17736","AL133325.3"
"17737","NKX2-2"
"17738","NKX2-2-AS1"
"17739","LINC01727"
"17740","THBD"
"17741","CD93"
"17742","NXT1"
"17743","LINC01431"
"17744","GZF1"
"17745","NAPB"
"17746","CST3"
"17747","AL121894.2"
"17748","AL121894.1"
"17749","SYNDIG1"
"17750","APMAP"
"17751","ACSS1"
"17752","VSX1"
"17753","ENTPD6"
"17754","AL035252.3"
"17755","AL121772.1"
"17756","PYGB"
"17757","AL121772.3"
"17758","ABHD12"
"17759","GINS1"
"17760","NINL"
"17761","NANP"
"17762","ZNF337-AS1"
"17763","ZNF337"
"17764","AL031673.1"
"17765","AL390198.1"
"17766","FAM182B"
"17767","LINC01597"
"17768","HM13"
"17769","HM13-AS1"
"17770","AL110115.2"
"17771","ID1"
"17772","COX4I2"
"17773","BCL2L1"
"17774","ABALON"
"17775","TPX2"
"17776","MYLK2"
"17777","FOXS1"
"17778","DUSP15"
"17779","TTLL9"
"17780","PDRG1"
"17781","CCM2L"
"17782","HCK"
"17783","TM9SF4"
"17784","PLAGL2"
"17785","POFUT1"
"17786","KIF3B"
"17787","AL121583.1"
"17788","ASXL1"
"17789","NOL4L"
"17790","C20orf203"
"17791","COMMD7"
"17792","DNMT3B"
"17793","MAPRE1"
"17794","AL035071.1"
"17795","BPIFB2"
"17796","CDK5RAP1"
"17797","SNTA1"
"17798","CBFA2T2"
"17799","AL121906.2"
"17800","NECAB3"
"17801","C20orf144"
"17802","ACTL10"
"17803","E2F1"
"17804","PXMP4"
"17805","ZNF341"
"17806","CHMP4B"
"17807","AL034549.1"
"17808","RALY"
"17809","EIF2S2"
"17810","ASIP"
"17811","AHCY"
"17812","ITCH"
"17813","ITCH-AS1"
"17814","DYNLRB1"
"17815","MAP1LC3A"
"17816","PIGU"
"17817","NCOA6"
"17818","TP53INP2"
"17819","GGT7"
"17820","ACSS2"
"17821","GSS"
"17822","MYH7B"
"17823","TRPC4AP"
"17824","EDEM2"
"17825","PROCR"
"17826","MMP24OS"
"17827","MMP24"
"17828","EIF6"
"17829","UQCC1"
"17830","CEP250"
"17831","FO393401.1"
"17832","ERGIC3"
"17833","SPAG4"
"17834","CPNE1"
"17835","RBM12"
"17836","NFS1"
"17837","ROMO1"
"17838","RBM39"
"17839","PHF20"
"17840","SCAND1"
"17841","CNBD2"
"17842","NORAD"
"17843","AL035420.3"
"17844","EPB41L1"
"17845","AL121895.2"
"17846","AAR2"
"17847","DLGAP4"
"17848","MYL9"
"17849","TGIF2"
"17850","RAB5IF"
"17851","SLA2"
"17852","NDRG3"
"17853","DSN1"
"17854","SOGA1"
"17855","SAMHD1"
"17856","RBL1"
"17857","AL136172.1"
"17858","MROH8"
"17859","RPN2"
"17860","MANBAL"
"17861","SRC"
"17862","BLCAP"
"17863","CTNNBL1"
"17864","VSTM2L"
"17865","TTI1"
"17866","RPRD1B"
"17867","TGM2"
"17868","KIAA1755"
"17869","AL391095.1"
"17870","AL391095.3"
"17871","RALGAPB"
"17872","ACTR5"
"17873","PPP1R16B"
"17874","FAM83D"
"17875","AL023803.2"
"17876","AL023803.1"
"17877","DHX35"
"17878","MAFB"
"17879","TOP1"
"17880","PLCG1-AS1"
"17881","PLCG1"
"17882","ZHX3"
"17883","LPIN3"
"17884","EMILIN3"
"17885","CHD6"
"17886","SRSF6"
"17887","L3MBTL1"
"17888","SGK2"
"17889","Z98752.4"
"17890","IFT52"
"17891","MYBL2"
"17892","TOX2"
"17893","JPH2"
"17894","OSER1"
"17895","OSER1-DT"
"17896","GDAP1L1"
"17897","FITM2"
"17898","TTPAL"
"17899","SERINC3"
"17900","PKIG"
"17901","ADA"
"17902","KCNK15-AS1"
"17903","WISP2"
"17904","RIMS4"
"17905","YWHAB"
"17906","PABPC1L"
"17907","TOMM34"
"17908","STK4-AS1"
"17909","STK4"
"17910","KCNS1"
"17911","PI3"
"17912","SLPI"
"17913","MATN4"
"17914","SDC4"
"17915","SYS1"
"17916","TP53TG5"
"17917","DBNDD2"
"17918","PIGT"
"17919","AL031663.3"
"17920","WFDC2"
"17921","WFDC3"
"17922","DNTTIP1"
"17923","UBE2C"
"17924","TNNC2"
"17925","SNX21"
"17926","ACOT8"
"17927","ZSWIM3"
"17928","ZSWIM1"
"17929","SPATA25"
"17930","NEURL2"
"17931","CTSA"
"17932","PLTP"
"17933","PCIF1"
"17934","ZNF335"
"17935","MMP9"
"17936","SLC12A5"
"17937","NCOA5"
"17938","CD40"
"17939","SLC35C2"
"17940","ELMO2"
"17941","ZNF334"
"17942","SLC13A3"
"17943","TP53RK"
"17944","AL031055.1"
"17945","SLC2A10"
"17946","EYA2"
"17947","ZMYND8"
"17948","AL031666.2"
"17949","AL031666.1"
"17950","NCOA3"
"17951","SULF2"
"17952","AL354813.1"
"17953","PREX1"
"17954","AL133342.1"
"17955","ARFGEF2"
"17956","CSE1L"
"17957","STAU1"
"17958","DDX27"
"17959","ZNFX1"
"17960","ZFAS1"
"17961","KCNB1"
"17962","PTGIS"
"17963","B4GALT5"
"17964","SLC9A8"
"17965","SPATA2"
"17966","RNF114"
"17967","SNAI1"
"17968","UBE2V1"
"17969","TMEM189"
"17970","AL161937.2"
"17971","LINC01273"
"17972","CEBPB-AS1"
"17973","CEBPB"
"17974","SMIM25"
"17975","LINC01270"
"17976","PTPN1"
"17977","AL133230.1"
"17978","RIPOR3"
"17979","PARD6B"
"17980","BCAS4"
"17981","ADNP"
"17982","ADNP-AS1"
"17983","DPM1"
