"","x"
"15043","SPATA2L"
"15044","VPS9D1"
"15045","VPS9D1-AS1"
"15046","ZNF276"
"15047","FANCA"
"15048","SPIRE2"
"15049","TCF25"
"15050","MC1R"
"15051","TUBB3"
"15052","DEF8"
"15053","CENPBD1"
"15054","DBNDD1"
"15055","GAS8"
"15056","FAM157C"
"15057","AC133919.1"
"15058","LINC02193"
"15059","AC240565.2"
"15060","AC240565.1"
"15061","RPH3AL"
"15062","C17orf97"
"15063","RFLNB"
"15064","VPS53"
"15065","FAM57A"
"15066","GEMIN4"
"15067","GLOD4"
"15068","AC087392.3"
"15069","MRM3"
"15070","AC087392.5"
"15071","NXN"
"15072","AC087392.1"
"15073","TIMM22"
"15074","ABR"
"15075","YWHAE"
"15076","CRK"
"15077","AC032044.1"
"15078","MYO1C"
"15079","INPP5K"
"15080","PITPNA-AS1"
"15081","PITPNA"
"15082","SLC43A2"
"15083","SCARF1"
"15084","RILP"
"15085","PRPF8"
"15086","AC130343.2"
"15087","TLCD2"
"15088","MIR22HG"
"15089","WDR81"
"15090","SERPINF2"
"15091","SERPINF1"
"15092","SMYD4"
"15093","RPA1"
"15094","RTN4RL1"
"15095","DPH1"
"15096","AC090617.3"
"15097","AC090617.5"
"15098","HIC1"
"15099","SMG6"
"15100","SRR"
"15101","TSR1"
"15102","SGSM2"
"15103","MNT"
"15104","METTL16"
"15105","PAFAH1B1"
"15106","AC005696.2"
"15107","CLUH"
"15108","AC005696.1"
"15109","AC005696.4"
"15110","RAP1GAP2"
"15111","OR3A2"
"15112","OR3A1"
"15113","SPATA22"
"15114","ASPA"
"15115","TRPV3"
"15116","TRPV1"
"15117","AC027796.3"
"15118","SHPK"
"15119","CTNS"
"15120","TAX1BP3"
"15121","P2RX5-TAX1BP3"
"15122","EMC6"
"15123","P2RX5"
"15124","ITGAE"
"15125","HASPIN"
"15126","NCBP3"
"15127","CAMKK1"
"15128","P2RX1"
"15129","ATP2A3"
"15130","ZZEF1"
"15131","CYB5D2"
"15132","ANKFY1"
"15133","UBE2G1"
"15134","SPNS3"
"15135","AC127521.1"
"15136","SPNS2"
"15137","MYBBP1A"
"15138","PELP1"
"15139","AC091153.3"
"15140","ARRB2"
"15141","MED11"
"15142","CXCL16"
"15143","ZMYND15"
"15144","VMO1"
"15145","GLTPD2"
"15146","PSMB6"
"15147","AC233723.1"
"15148","PLD2"
"15149","MINK1"
"15150","CHRNE"
"15151","C17orf107"
"15152","GP1BA"
"15153","SLC25A11"
"15154","RNF167"
"15155","PFN1"
"15156","ENO3"
"15157","SPAG7"
"15158","CAMTA2"
"15159","AC004771.4"
"15160","AC004771.3"
"15161","INCA1"
"15162","KIF1C"
"15163","AC004771.1"
"15164","SLC52A1"
"15165","ZFP3"
"15166","ZNF232"
"15167","USP6"
"15168","ZNF594"
"15169","AC087500.1"
"15170","SCIMP"
"15171","RABEP1"
"15172","NUP88"
"15173","AC015727.1"
"15174","RPAIN"
"15175","AC004148.2"
"15176","C1QBP"
"15177","DHX33"
"15178","DERL2"
"15179","MIS12"
"15180","NLRP1"
"15181","WSCD1"
"15182","PIMREG"
"15183","PITPNM3"
"15184","KIAA0753"
"15185","TXNDC17"
"15186","MED31"
"15187","C17orf100"
"15188","XAF1"
"15189","ALOX12-AS1"
"15190","AC040977.1"
"15191","RNASEK"
"15192","RNASEK-C17orf49"
"15193","C17orf49"
"15194","MIR497HG"
"15195","SLC16A13"
"15196","SLC16A11"
"15197","CLEC10A"
"15198","ASGR2"
"15199","ASGR1"
"15200","DLG4"
"15201","ACADVL"
"15202","DVL2"
"15203","PHF23"
"15204","GABARAP"
"15205","CTDNEP1"
"15206","ELP5"
"15207","CLDN7"
"15208","SLC2A4"
"15209","EIF5A"
"15210","GPS2"
"15211","NEURL4"
"15212","ACAP1"
"15213","KCTD11"
"15214","PLSCR3"
"15215","TMEM256"
"15216","NLGN2"
"15217","TMEM102"
"15218","FGF11"
"15219","CHRNB1"
"15220","ZBTB4"
"15221","POLR2A"
"15222","TNFSF12"
"15223","AC016876.3"
"15224","TNFSF13"
"15225","SENP3"
"15226","EIF4A1"
"15227","CD68"
"15228","AC016876.1"
"15229","MPDU1"
"15230","SOX15"
"15231","FXR2"
"15232","SHBG"
"15233","SAT2"
"15234","ATP1B2"
"15235","TP53"
"15236","WRAP53"
"15237","EFNB3"
"15238","DNAH2"
"15239","KDM6B"
"15240","TMEM88"
"15241","NAA38"
"15242","CYB5D1"
"15243","CHD3"
"15244","RNF227"
"15245","KCNAB3"
"15246","TRAPPC1"
"15247","CNTROB"
"15248","GUCY2D"
"15249","ALOX15B"
"15250","HES7"
"15251","PER1"
"15252","VAMP2"
"15253","TMEM107"
"15254","BORCS6"
"15255","AURKB"
"15256","LINC00324"
"15257","CTC1"
"15258","PFAS"
"15259","AC135178.5"
"15260","SLC25A35"
"15261","RANGRF"
"15262","KRBA2"
"15263","RPL26"
"15264","NDEL1"
"15265","MYH10"
"15266","CCDC42"
"15267","MFSD6L"
"15268","PIK3R6"
"15269","PIK3R5"
"15270","AC002091.2"
"15271","AC002091.1"
"15272","NTN1"
"15273","AC005695.3"
"15274","STX8"
"15275","USP43"
"15276","GLP2R"
"15277","RCVRN"
"15278","GAS7"
"15279","MYH3"
"15280","SCO1"
"15281","ADPRM"
"15282","TMEM220"
"15283","TMEM220-AS1"
"15284","AC015908.2"
"15285","SHISA6"
"15286","DNAH9"
"15287","ZNF18"
"15288","MAP2K4"
"15289","ARHGAP44"
"15290","ELAC2"
"15291","HS3ST3A1"
"15292","AC005304.3"
"15293","COX10"
"15294","AC005224.1"
"15295","HS3ST3B1"
"15296","AC005224.4"
"15297","AC005224.3"
"15298","AC022816.1"
"15299","PMP22"
"15300","CDRT4"
"15301","TVP23C-CDRT4"
"15302","TVP23C"
"15303","AC005838.2"
"15304","TRIM16"
"15305","ZNF286A"
"15306","AC015922.4"
"15307","ADORA2B"
"15308","ZSWIM7"
"15309","TTC19"
"15310","AC002553.2"
"15311","NCOR1"
"15312","AC002553.1"
"15313","PIGL"
"15314","CENPV"
"15315","UBB"
"15316","AC093484.3"
"15317","AC093484.2"
"15318","TRPV2"
"15319","LRRC75A"
"15320","ZNF287"
"15321","ZNF624"
"15322","CCDC144A"
"15323","AC098850.3"
"15324","TNFRSF13B"
"15325","AC104024.1"
"15326","MPRIP"
"15327","MPRIP-AS1"
"15328","AC055811.1"
"15329","PLD6"
"15330","FLCN"
"15331","AC055811.3"
"15332","COPS3"
"15333","NT5M"
"15334","MED9"
"15335","RASD1"
"15336","PEMT"
"15337","RAI1"
"15338","SMCR5"
"15339","SREBF1"
"15340","TOM1L2"
"15341","AC122129.1"
"15342","DRC3"
"15343","ATPAF2"
"15344","GID4"
"15345","DRG2"
"15346","MYO15A"
"15347","AC087164.1"
"15348","ALKBH5"
"15349","LLGL1"
"15350","FLII"
"15351","MIEF2"
"15352","AC127537.1"
"15353","TOP3A"
"15354","SMCR8"
"15355","SHMT1"
"15356","LINC02076"
"15357","LGALS9C"
"15358","ZNF286B"
"15359","TRIM16L"
"15360","TVP23B"
"15361","AC107982.3"
"15362","PRPSAP2"
"15363","FAM83G"
"15364","GRAP"
"15365","AC007952.4"
"15366","GRAPL"
"15367","EPN2"
"15368","EPN2-AS1"
"15369","AC124066.1"
"15370","B9D1"
"15371","MAPK7"
"15372","MFAP4"
"15373","RNF112"
"15374","SLC47A1"
"15375","ALDH3A2"
"15376","ALDH3A1"
"15377","ULK2"
"15378","AC015726.1"
"15379","AKAP10"
"15380","SPECC1"
"15381","LGALS9B"
"15382","AC015818.8"
"15383","AC015818.2"
"15384","CCDC144NL"
"15385","USP22"
"15386","AC087393.2"
"15387","LINC01563"
"15388","DHRS7B"
"15389","TMEM11"
"15390","AC087294.1"
"15391","NATD1"
"15392","MAP2K3"
"15393","C17orf51"
"15394","MTRNR2L1"
"15395","WSB1"
"15396","AC026254.2"
"15397","KSR1"
"15398","LGALS9"
"15399","NOS2"
"15400","LYRM9"
"15401","NLK"
"15402","TMEM97"
"15403","IFT20"
"15404","TNFAIP1"
"15405","POLDIP2"
"15406","TMEM199"
"15407","SARM1"
"15408","VTN"
"15409","SLC46A1"
"15410","AC015917.2"
"15411","AC005726.1"
"15412","UNC119"
"15413","PIGS"
"15414","ALDOC"
"15415","SPAG5"
"15416","AC005726.5"
"15417","SGK494"
"15418","KIAA0100"
"15419","SDF2"
"15420","SUPT6H"
"15421","PROCA1"
"15422","RAB34"
"15423","RPL23A"
"15424","AC010761.1"
"15425","TLCD1"
"15426","NEK8"
"15427","TRAF4"
"15428","FAM222B"
"15429","ERAL1"
"15430","FLOT2"
"15431","AC024267.6"
"15432","DHRS13"
"15433","PHF12"
"15434","PIPOX"
"15435","SEZ6"
"15436","MYO18A"
"15437","TIAF1"
"15438","NUFIP2"
"15439","AC068025.2"
"15440","TAOK1"
"15441","ABHD15"
"15442","TP53I13"
"15443","GIT1"
"15444","ANKRD13B"
"15445","CORO6"
"15446","SSH2"
"15447","AC104982.1"
"15448","EFCAB5"
"15449","NSRP1"
"15450","AC104984.3"
"15451","AC104984.6"
"15452","SLC6A4"
"15453","AC104984.1"
"15454","BLMH"
"15455","CPD"
"15456","GOSR1"
"15457","AC127024.2"
"15458","CRLF3"
"15459","AC127024.5"
"15460","AC127024.6"
"15461","ATAD5"
"15462","AC130324.1"
"15463","TEFM"
"15464","AC130324.3"
"15465","ADAP2"
"15466","AC138207.1"
"15467","AC138207.5"
"15468","RNF135"
"15469","AC138207.7"
"15470","AC138207.2"
"15471","NF1"
"15472","OMG"
"15473","EVI2B"
"15474","AC134669.1"
"15475","EVI2A"
"15476","RAB11FIP4"
"15477","AC003101.2"
"15478","AC003101.1"
"15479","COPRS"
"15480","UTP6"
"15481","SUZ12"
"15482","LRRC37B"
"15483","AC116407.2"
"15484","AC116407.1"
"15485","RHOT1"
"15486","RHBDL3"
"15487","C17orf75"
"15488","ZNF207"
"15489","AC005899.6"
"15490","AC005899.7"
"15491","AC005899.5"
"15492","AC005899.8"
"15493","PSMD11"
"15494","CDK5R1"
"15495","MYO1D"
"15496","TMEM98"
"15497","CCL2"
"15498","CCL7"
"15499","CCL8"
"15500","CCL13"
"15501","CCL1"
"15502","TMEM132E"
"15503","CCT6B"
"15504","ZNF830"
"15505","LIG3"
"15506","RFFL"
"15507","AC004223.4"
"15508","AC004223.2"
"15509","RAD51D"
"15510","NLE1"
"15511","UNC45B"
"15512","AC022916.1"
"15513","SLFN5"
"15514","AC022706.1"
"15515","SLFN11"
"15516","AC060766.4"
"15517","SLFN12"
"15518","SLFN13"
"15519","SLFN12L"
"15520","LINC02001"
"15521","PEX12"
"15522","AP2B1"
"15523","TAF15"
"15524","RASL10B"
"15525","AC015849.3"
"15526","HEATR9"
"15527","CCL5"
"15528","RDM1"
"15529","CCL23"
"15530","CCL18"
"15531","AC243829.4"
"15532","CCL3"
"15533","CCL4"
"15534","AC243829.1"
"15535","CCL3L1"
"15536","CCL4L2"
"15537","ZNHIT3"
"15538","MYO19"
"15539","PIGW"
"15540","GGNBP2"
"15541","DHRS11"
"15542","MRM1"
"15543","AC243830.2"
"15544","LHX1"
"15545","AATF"
"15546","ACACA"
"15547","TADA2A"
"15548","DUSP14"
"15549","SYNRG"
"15550","DDX52"
"15551","AC243585.2"
"15552","TBC1D3L"
"15553","TBC1D3D"
"15554","MRPL45"
"15555","SOCS7"
"15556","ARHGAP23"
"15557","SRCIN1"
"15558","EPOP"
"15559","AC006449.6"
"15560","AC006449.2"
"15561","MLLT6"
"15562","CISD3"
"15563","PCGF2"
"15564","AC006449.5"
"15565","PSMB3"
"15566","PIP4K2B"
"15567","CWC25"
"15568","C17orf98"
"15569","RPL23"
"15570","LASP1"
"15571","AC006441.1"
"15572","LINC00672"
"15573","PLXDC1"
"15574","CACNB1"
"15575","RPL19"
"15576","STAC2"
"15577","FBXL20"
"15578","AC005288.1"
"15579","MED1"
"15580","CDK12"
"15581","AC009283.1"
"15582","NEUROD2"
"15583","PPP1R1B"
"15584","STARD3"
"15585","TCAP"
"15586","PNMT"
"15587","PGAP3"
"15588","ERBB2"
"15589","MIEN1"
"15590","IKZF3"
"15591","GSDMB"
"15592","ORMDL3"
"15593","GSDMA"
"15594","PSMD3"
"15595","CSF3"
"15596","MED24"
"15597","THRA"
"15598","NR1D1"
"15599","MSL1"
"15600","CASC3"
"15601","RAPGEFL1"
"15602","WIPF2"
"15603","CDC6"
"15604","RARA"
"15605","RARA-AS1"
"15606","AC080112.1"
"15607","TOP2A"
"15608","IGFBP4"
"15609","CCR7"
"15610","SMARCE1"
"15611","AC073508.3"
"15612","KRT10"
"15613","TMEM99"
"15614","KRT23"
"15615","KRT36"
"15616","KRT17"
"15617","EIF1"
"15618","HAP1"
"15619","JUP"
"15620","P3H4"
"15621","FKBP10"
"15622","NT5C3B"
"15623","KLHL10"
"15624","KLHL11"
"15625","ACLY"
"15626","TTC25"
"15627","CNP"
"15628","DNAJC7"
"15629","NKIRAS2"
"15630","ZNF385C"
"15631","C17orf113"
"15632","DHX58"
"15633","KAT2A"
"15634","HSPB9"
"15635","RAB5C"
"15636","AC099811.3"
"15637","HCRT"
"15638","GHDC"
"15639","STAT5B"
"15640","AC099811.4"
"15641","STAT5A"
"15642","STAT3"
"15643","CAVIN1"
"15644","ATP6V0A1"
"15645","NAGLU"
"15646","HSD17B1"
"15647","AC067852.2"
"15648","COASY"
"15649","MLX"
"15650","PSMC3IP"
"15651","RETREG3"
"15652","TUBG1"
"15653","TUBG2"
"15654","PLEKHH3"
"15655","CCR10"
"15656","AC100793.2"
"15657","CNTNAP1"
"15658","EZH1"
"15659","RAMP2-AS1"
"15660","RAMP2"
"15661","VPS25"
"15662","WNK4"
"15663","COA3"
"15664","CNTD1"
"15665","BECN1"
"15666","PSME3"
"15667","AOC2"
"15668","AOC3"
"15669","LINC00671"
"15670","AARSD1"
"15671","PTGES3L"
"15672","RUNDC1"
"15673","RPL27"
"15674","IFI35"
"15675","VAT1"
"15676","RND2"
"15677","BRCA1"
"15678","AC060780.1"
"15679","NBR1"
"15680","TMEM106A"
"15681","LINC00854"
"15682","LINC00910"
"15683","ARL4D"
"15684","DHX8"
"15685","ETV4"
"15686","SOST"
"15687","DUSP3"
"15688","CFAP97D1"
"15689","MPP3"
"15690","MPP2"
"15691","PPY"
"15692","NAGS"
"15693","TMEM101"
"15694","LSM12"
"15695","G6PC3"
"15696","HDAC5"
"15697","C17orf53"
"15698","ASB16-AS1"
"15699","TMUB2"
"15700","ATXN7L3"
"15701","UBTF"
"15702","AC003102.1"
"15703","SLC4A1"
"15704","AC003043.2"
"15705","RUNDC3A-AS1"
"15706","RUNDC3A"
"15707","SLC25A39"
"15708","GRN"
"15709","FAM171A2"
"15710","ITGA2B"
"15711","GPATCH8"
"15712","FZD2"
"15713","MEIOC"
"15714","CCDC43"
"15715","AC091152.2"
"15716","DBF4B"
"15717","ADAM11"
"15718","GJC1"
"15719","HIGD1B"
"15720","EFTUD2"
"15721","GFAP"
"15722","KIF18B"
"15723","C1QL1"
"15724","DCAKD"
"15725","NMT1"
"15726","PLCD3"
"15727","ACBD4"
"15728","AC142472.1"
"15729","HEXIM1"
"15730","AC138150.1"
"15731","HEXIM2"
"15732","AC138150.2"
"15733","AC008105.3"
"15734","FMNL1"
"15735","AC008105.1"
"15736","MAP3K14-AS1"
"15737","SPATA32"
"15738","MAP3K14"
"15739","ARHGAP27"
"15740","PLEKHM1"
"15741","AC091132.1"
"15742","AC091132.5"
"15743","LINC02210-CRHR1"
"15744","MAPT-AS1"
"15745","MAPT"
"15746","KANSL1"
"15747","CR936218.1"
"15748","KANSL1-AS1"
"15749","ARL17B"
"15750","LRRC37A"
"15751","LRRC37A2"
"15752","ARL17A"
"15753","FAM215B"
"15754","NSF"
"15755","WNT3"
"15756","GOSR2"
"15757","AC005670.2"
"15758","CDC27"
"15759","MYL4"
"15760","ITGB3"
"15761","AC068234.3"
"15762","AC068234.2"
"15763","EFCAB13"
"15764","NPEPPS"
"15765","AC025682.1"
"15766","KPNB1"
"15767","TBKBP1"
"15768","TBX21"
"15769","OSBPL7"
"15770","MRPL10"
"15771","LRRC46"
"15772","SCRN2"
"15773","SP2"
"15774","SP2-AS1"
"15775","PNPO"
"15776","AC018521.2"
"15777","CDK5RAP3"
"15778","COPZ2"
"15779","NFE2L1"
"15780","AC004477.3"
"15781","CBX1"
"15782","SNX11"
"15783","SKAP1"
"15784","HOXB2"
"15785","HOXB-AS1"
"15786","HOXB3"
"15787","HOXB4"
"15788","HOXB5"
"15789","HOXB6"
"15790","HOXB7"
"15791","PRAC2"
"15792","CALCOCO2"
"15793","ATP5MC1"
"15794","UBE2Z"
"15795","SNF8"
"15796","IGF2BP1"
"15797","GNGT2"
"15798","ABI3"
"15799","PHOSPHO1"
"15800","ZNF652"
"15801","AC091180.2"
"15802","PHB"
"15803","NGFR"
"15804","SPOP"
"15805","SLC35B1"
"15806","FAM117A"
"15807","KAT7"
"15808","FLJ45513"
"15809","DLX4"
"15810","ITGA3"
"15811","PDK2"
"15812","SAMD14"
"15813","PPP1R9B"
"15814","SGCA"
"15815","COL1A1"
"15816","TMEM92-AS1"
"15817","XYLT2"
"15818","MRPL27"
"15819","EME1"
"15820","LRRC59"
"15821","ACSF2"
"15822","AC021491.4"
"15823","RSAD1"
"15824","MYCBPAP"
"15825","SPATA20"
"15826","CACNA1G"
"15827","ABCC3"
"15828","ANKRD40"
"15829","AC005921.2"
"15830","LUC7L3"
"15831","LINC00483"
"15832","TOB1"
"15833","AC005920.1"
"15834","SPAG9"
"15835","NME1"
"15836","NME2"
"15837","MBTD1"
"15838","UTP18"
"15839","CA10"
"15840","TOM1L1"
"15841","COX11"
"15842","STXBP4"
"15843","HLF"
"15844","MMD"
"15845","TMEM100"
"15846","PCTP"
"15847","ANKFN1"
"15848","NOG"
"15849","C17orf67"
"15850","DGKE"
"15851","TRIM25"
"15852","AC015912.3"
"15853","COIL"
"15854","SCPEP1"
"15855","AC007114.1"
"15856","AKAP1"
"15857","AC007114.2"
"15858","MSI2"
"15859","CCDC182"
"15860","MRPS23"
"15861","CUEDC1"
"15862","VEZF1"
"15863","AC015813.2"
"15864","AC015813.1"
"15865","SRSF1"
"15866","DYNLL2"
"15867","MKS1"
"15868","LPO"
"15869","MPO"
"15870","TSPOAP1"
"15871","TSPOAP1-AS1"
"15872","AC004687.1"
"15873","SUPT4H1"
"15874","RNF43"
"15875","HSF5"
"15876","MTMR4"
"15877","SEPT4"
"15878","C17orf47"
"15879","TEX14"
"15880","AC011195.2"
"15881","RAD51C"
"15882","PPM1E"
"15883","TRIM37"
"15884","AC099850.1"
"15885","SKA2"
"15886","PRR11"
"15887","SMG8"
"15888","GDPD1"
"15889","YPEL2"
"15890","DHX40"
"15891","AC091271.1"
"15892","CLTC"
"15893","PTRH2"
"15894","VMP1"
"15895","TUBD1"
"15896","RPS6KB1"
"15897","RNFT1"
"15898","RNFT1-DT"
"15899","HEATR6"
"15900","AC025048.4"
"15901","CA4"
"15902","USP32"
"15903","C17orf64"
"15904","APPBP2"
"15905","PPM1D"
"15906","BCAS3"
"15907","TBX2-AS1"
"15908","TBX2"
"15909","C17orf82"
"15910","NACA2"
"15911","BRIP1"
"15912","INTS2"
"15913","MED13"
"15914","METTL2A"
"15915","TLK2"
"15916","AC080038.2"
"15917","AC080038.1"
"15918","MRC2"
"15919","AC005821.1"
"15920","AC005972.1"
"15921","TANC2"
"15922","AC005828.3"
"15923","CYB561"
"15924","ACE"
"15925","DCAF7"
"15926","TACO1"
"15927","MAP3K3"
"15928","STRADA"
"15929","LIMD2"
"15930","CCDC47"
"15931","DDX42"
"15932","FTSJ3"
"15933","PSMC5"
"15934","SMARCD2"
"15935","CD79B"
"15936","SCN4A"
"15937","PRR29-AS1"
"15938","ICAM2"
"15939","ERN1"
"15940","SNHG25"
"15941","TEX2"
"15942","PECAM1"
"15943","MILR1"
"15944","POLG2"
"15945","DDX5"
"15946","CEP95"
"15947","SMURF2"
"15948","LRRC37A3"
"15949","AC103810.2"
"15950","AC103810.5"
"15951","AC037487.1"
"15952","GNA13"
"15953","AC037487.2"
"15954","RGS9"
"15955","AXIN2"
"15956","CEP112"
"15957","PRKCA"
"15958","CACNG4"
"15959","HELZ"
"15960","AC007448.3"
"15961","PSMD12"
"15962","PITPNC1"
"15963","NOL11"
"15964","BPTF"
"15965","AC134407.1"
"15966","C17orf58"
"15967","KPNA2"
"15968","AC145343.1"
"15969","AC005332.7"
"15970","AC005332.4"
"15971","AC005332.6"
"15972","AC005332.8"
"15973","AC005332.3"
"15974","AC005332.5"
"15975","AC005332.1"
"15976","AMZ2"
"15977","ARSG"
"15978","SLC16A6"
"15979","WIPI1"
"15980","PRKAR1A"
"15981","FAM20A"
"15982","ABCA8"
"15983","ABCA9"
"15984","ABCA6"
"15985","ABCA10"
"15986","ABCA5"
"15987","MAP2K6"
"15988","LINC01497"
"15989","KCNJ16"
"15990","KCNJ2-AS1"
"15991","KCNJ2"
"15992","LINC01152"
"15993","SOX9"
"15994","LINC00511"
"15995","SLC39A11"
"15996","SSTR2"
"15997","COG1"
"15998","FAM104A"
"15999","C17orf80"
"16000","CDC42EP4"
"16001","SDK2"
"16002","RPL38"
"16003","AC100786.1"
"16004","TTYH2"
"16005","DNAI2"
"16006","KIF19"
"16007","BTBD17"
"16008","GPRC5C"
"16009","CD300A"
"16010","CD300LB"
"16011","CD300C"
"16012","AC064805.1"
"16013","CD300E"
"16014","RAB37"
"16015","CD300LF"
"16016","SLC9A3R1"
"16017","NAT9"
"16018","TMEM104"
"16019","GRIN2C"
"16020","FDXR"
"16021","HID1"
"16022","CDR2L"
"16023","MRPL58"
"16024","KCTD2"
"16025","ATP5PD"
"16026","SLC16A5"
"16027","ARMC7"
"16028","NT5C"
"16029","JPT1"
"16030","SUMO2"
"16031","NUP85"
"16032","GGA3"
"16033","MRPS7"
"16034","MIF4GD"
"16035","AC022211.2"
"16036","SLC25A19"
"16037","GRB2"
"16038","AC011933.4"
"16039","TMEM94"
"16040","CASKIN2"
"16041","TSEN54"
"16042","LLGL2"
"16043","MYO15B"
"16044","RECQL5"
"16045","SMIM5"
"16046","SMIM6"
"16047","SAP30BP"
"16048","ITGB4"
"16049","GALK1"
"16050","H3F3B"
"16051","UNK"
"16052","UNC13D"
"16053","WBP2"
"16054","TRIM47"
"16055","AC087289.5"
"16056","TRIM65"
"16057","AC087289.2"
"16058","MRPL38"
"16059","FBF1"
"16060","ACOX1"
"16061","TEN1"
"16062","CDK3"
"16063","SRP68"
"16064","ZACN"
"16065","GALR2"
"16066","EXOC7"
"16067","FOXJ1"
"16068","RNF157"
"16069","UBALD2"
"16070","QRICH2"
"16071","PRPSAP1"
"16072","SPHK1"
"16073","UBE2O"
"16074","AANAT"
"16075","RHBDF2"
"16076","CYGB"
"16077","PRCD"
"16078","AC015802.4"
"16079","AC015802.6"
"16080","ST6GALNAC2"
"16081","AC005837.1"
"16082","MXRA7"
"16083","JMJD6"
"16084","METTL23"
"16085","SRSF2"
"16086","MFSD11"
"16087","MGAT5B"
"16088","SEC14L1"
"16089","SEPT9"
"16090","AC111182.1"
"16091","TNRC6C"
"16092","TMC6"
"16093","TMC8"
"16094","C17orf99"
"16095","SYNGR2"
"16096","TK1"
"16097","AFMID"
"16098","BIRC5"
"16099","TMEM235"
"16100","LINC01993"
"16101","AC087645.2"
"16102","SOCS3"
"16103","AC061992.1"
"16104","PGS1"
"16105","DNAH17"
"16106","LINC02081"
"16107","CYTH1"
"16108","USP36"
"16109","TIMP2"
"16110","AC022966.1"
"16111","CEP295NL"
"16112","AC100788.1"
"16113","LGALS3BP"
"16114","CANT1"
"16115","C1QTNF1"
"16116","ENGASE"
"16117","RBFOX3"
"16118","CBX2"
"16119","CBX8"
"16120","CBX4"
"16121","LINC01979"
"16122","TBC1D16"
"16123","CCDC40"
"16124","GAA"
"16125","EIF4A3"
"16126","CARD14"
"16127","AC087741.1"
"16128","SGSH"
"16129","SLC26A11"
"16130","RNF213"
"16131","AC124319.2"
"16132","ENDOV"
"16133","AC120024.1"
"16134","NPTX1"
"16135","RPTOR"
"16136","AC127496.1"
"16137","CHMP6"
"16138","AC127496.5"
"16139","BAIAP2-DT"
"16140","BAIAP2"
"16141","AATK"
"16142","CEP131"
"16143","TEPSIN"
"16144","AC027601.1"
"16145","NDUFAF8"
"16146","SLC38A10"
"16147","AC027601.4"
"16148","LINC00482"
"16149","TMEM105"
"16150","AC110285.6"
"16151","AC110285.5"
"16152","AC110285.2"
"16153","BAHCC1"
"16154","LINC01971"
"16155","ACTG1"
"16156","FAAP100"
"16157","NPLOC4"
"16158","TSPAN10"
"16159","PDE6G"
"16160","OXLD1"
"16161","CCDC137"
"16162","ARL16"
"16163","HGS"
"16164","AC139530.3"
"16165","AC139530.1"
"16166","MRPL12"
"16167","SLC25A10"
"16168","MCRIP1"
"16169","PPP1R27"
"16170","P4HB"
"16171","ARHGDIA"
"16172","AC145207.2"
"16173","AC145207.5"
"16174","AC145207.6"
"16175","ALYREF"
"16176","ANAPC11"
"16177","NPB"
"16178","PCYT2"
"16179","SIRT7"
"16180","MAFG"
"16181","MAFG-DT"
"16182","PYCR1"
"16183","ASPSCR1"
"16184","CENPX"
"16185","LRRC45"
"16186","RAC3"
"16187","DCXR"
"16188","AC137723.1"
"16189","RFNG"
"16190","GPS1"
"16191","DUS1L"
"16192","FASN"
"16193","CCDC57"
"16194","AC132872.2"
"16195","SLC16A3"
"16196","CSNK1D"
"16197","AC132872.3"
"16198","LINC01970"
"16199","AC132872.1"
"16200","CD7"
"16201","SECTM1"
"16202","OGFOD3"
"16203","HEXDC"
"16204","CYBC1"
"16205","NARF"
"16206","NARF-AS1"
"16207","FOXK2"
"16208","AC124283.1"
"16209","WDR45B"
"16210","RAB40B"
"16211","AC024361.2"
"16212","FN3KRP"
"16213","FN3K"
"16214","TBCD"
"16215","AC087222.1"
"16216","B3GNTL1"
"16217","METRNL"
"16218","AC130371.2"
"16219","AC144831.1"
"16220","AC139099.3"
"16221","AC139099.1"
"16222","AP005530.1"
"16223","USP14"
"16224","THOC1"
"16225","AP000845.1"
"16226","COLEC12"
"16227","CLUL1"
"16228","TYMS"
"16229","ENOSF1"
"16230","AP001178.2"
"16231","YES1"
"16232","AP001020.3"
"16233","ADCYAP1"
"16234","METTL4"
"16235","NDC80"
"16236","SMCHD1"
"16237","EMILIN2"
"16238","LPIN2"
"16239","AP000919.4"
"16240","AP000919.2"
"16241","AP000919.3"
"16242","MYOM1"
"16243","AP005329.3"
"16244","MYL12A"
"16245","AP005329.1"
"16246","MYL12B"
"16247","TGIF1"
"16248","GAPLINC"
"16249","DLGAP1"
"16250","DLGAP1-AS1"
"16251","DLGAP1-AS2"
"16252","AP002478.1"
"16253","LINC00526"
"16254","LINC00667"
"16255","ZBTB14"
"16256","AP005671.1"
"16257","EPB41L3"
"16258","AP005059.1"
"16259","TMEM200C"
"16260","L3MBTL4"
"16261","L3MBTL4-AS1"
"16262","LAMA1"
"16263","PTPRM"
"16264","RAB12"
"16265","MTCL1"
"16266","NDUFV2"
"16267","AP005899.1"
"16268","NDUFV2-AS1"
"16269","ANKRD12"
"16270","TWSG1"
"16271","AP005432.2"
"16272","RALBP1"
"16273","PPP4R1"
"16274","RAB31"
"16275","TXNDC2"
"16276","AC006238.1"
"16277","VAPA"
"16278","APCDD1"
"16279","NAPG"
"16280","PIEZO2"
"16281","GNAL"
"16282","CHMP1B"
"16283","CHMP1B-AS1"
"16284","AP005137.2"
"16285","MPPE1"
"16286","AP001269.4"
"16287","IMPA2"
"16288","TUBB6"
"16289","AFG3L2"
"16290","PRELID3A"
"16291","AP001029.2"
"16292","SPIRE1"
